ID,PARAM,TYPE,Year,DD,Jan,SYM,Feb,SYM,Mar,SYM,Apr,SYM,May,SYM,Jun,SYM,Jul,SYM,Aug,SYM,Sep,SYM,Oct,SYM,Nov,SYM,Dec,SYM
08NM173,1,1,1998,22,0.051,B,0.049,,0.067,,0.150,,0.236,,0.157,,0.070,,0.039,,0.027,,0.030,,0.042,,0.025,
08NM173,1,1,1998,23,0.051,B,0.046,,0.069,,0.190,,0.222,,0.156,,0.070,,0.038,,0.025,,0.029,,0.041,,0.026,
08NM173,1,1,1998,24,0.052,B,0.041,,0.068,,0.234,,0.213,,0.149,,0.068,,0.037,,0.025,,0.028,,0.042,,0.027,
08NM173,1,1,1998,25,0.052,B,0.046,,0.071,,0.238,,0.218,,0.153,,0.064,,0.034,,0.026,,0.027,,0.043,,0.028,
08NM173,1,1,1998,26,0.052,,0.044,,0.072,,0.231,,0.237,,0.158,,0.062,,0.032,,0.025,,0.026,,0.043,,0.029,
08NM173,1,1,1998,27,0.052,,0.039,,0.064,,0.294,,0.339,,0.148,,0.060,,0.032,,0.024,,0.028,,0.042,,0.029,
08NM173,1,1,1998,28,0.052,,0.044,,0.059,,0.336,,0.317,,0.145,,0.059,,0.032,,0.024,,0.030,,0.038,,0.030,
08NM173,1,1,1998,29,0.052,,,,0.058,,0.384,,0.286,,0.142,,0.058,,0.031,,0.023,,0.031,,0.038,,0.032,
08NM173,1,1,1998,30,0.051,,,,0.062,,0.427,,0.252,,0.138,,0.057,,0.031,,0.023,,0.031,,0.036,,0.033,B
08NM173,1,1,1998,31,0.051,,,,0.064,,,,0.233,,,,0.075,,0.031,,,,0.032,,,,0.034,B
08NM173,1,1,1999,1,0.041,,0.031,,0.032,,0.043,,0.346,,0.688,,0.179,,0.101,,0.055,,0.039,,0.043,,0.047,
08NM173,1,1,1999,2,0.040,,0.031,,0.031,,0.045,,0.352,,0.665,,0.184,,0.097,,0.051,,0.040,,0.041,,0.047,
08NM173,1,1,1999,3,0.040,,0.031,,0.031,,0.046,,0.336,,0.618,,0.184,,0.093,,0.049,,0.040,,0.041,,0.044,
08NM173,1,1,1999,4,0.040,,0.031,,0.032,,0.044,,0.321,,0.582,,0.181,,0.090,,0.049,,0.040,,0.041,,0.045,
08NM173,1,1,1999,5,0.038,,0.031,,0.032,,0.042,,0.302,,0.553,,0.174,,0.088,,0.058,,0.041,,0.038,,0.043,
08NM173,1,1,1999,6,0.035,,0.031,,0.032,,0.042,,0.317,,0.506,,0.167,,0.087,,0.069,,0.041,,0.043,,0.043,
08NM173,1,1,1999,7,0.035,,0.031,,0.032,,0.046,,0.557,,0.458,,0.209,,0.093,,0.064,,0.042,,0.044,,0.033,
08NM173,1,1,1999,8,0.035,,0.031,,0.032,,0.058,,0.482,,0.435,,0.205,,0.101,,0.058,,0.043,,0.045,,0.028,
08NM173,1,1,1999,9,0.035,,0.031,,0.032,,0.058,,0.433,,0.422,,0.186,,0.092,,0.054,,0.043,,0.047,,0.047,
08NM173,1,1,1999,10,0.035,,0.031,,0.032,,0.051,,0.420,,0.397,,0.175,,0.087,,0.051,,0.042,,0.050,,0.044,
08NM173,1,1,1999,11,0.035,,0.031,,0.033,,0.053,,0.427,,0.371,,0.163,,0.081,,0.049,,0.042,,0.053,,0.042,
08NM173,1,1,1999,12,0.035,,0.031,,0.033,,0.062,,0.432,,0.329,,0.155,,0.076,,0.048,,0.043,,0.065,,0.042,
08NM173,1,1,1999,13,0.035,,0.031,,0.033,,0.064,,0.436,,0.312,,0.147,,0.076,,0.047,,0.044,,0.064,,0.038,
08NM173,1,1,1999,14,0.035,,0.031,,0.038,,0.059,,0.440,,0.304,,0.143,,0.091,,0.046,,0.043,,0.060,,0.037,
08NM173,1,1,1999,15,0.035,,0.032,,0.037,,0.065,,0.453,,0.287,,0.143,,0.087,,0.045,,0.043,,0.056,,0.042,
08NM173,1,1,1999,16,0.034,,0.032,,0.033,,0.074,,0.520,,0.276,,0.140,,0.083,,0.045,,0.043,,0.052,,0.042,
08NM173,1,1,1999,17,0.034,,0.033,,0.032,,0.086,,0.602,,0.258,,0.134,,0.077,,0.046,,0.043,,0.051,,0.041,
08NM173,1,1,1999,18,0.033,,0.033,,0.033,,0.102,,0.681,,0.246,,0.134,,0.071,,0.047,,0.043,,0.051,,0.041,
08NM173,1,1,1999,19,0.033,,0.033,,0.033,,0.109,,0.681,,0.234,,0.139,,0.072,,0.046,,0.041,,0.050,,0.039,
08NM173,1,1,1999,20,0.032,,0.033,,0.036,,0.117,,0.674,,0.224,,0.131,,0.068,,0.046,,0.041,,0.048,,0.035,
08NM173,1,1,1999,21,0.032,,0.033,,0.043,,0.120,,0.668,,0.240,,0.135,,0.066,,0.044,,0.042,,0.046,,0.040,
08NM173,1,1,1999,22,0.032,,0.033,,0.050,,0.128,,0.678,,0.226,,0.139,,0.062,,0.040,,0.042,,0.045,,0.036,
08NM173,1,1,1999,23,0.032,,0.033,,0.052,,0.146,,0.759,,0.207,,0.127,,0.059,,0.038,,0.041,,0.045,,0.036,
08NM173,1,1,1999,24,0.032,,0.033,,0.051,,0.178,,0.903,,0.238,,0.122,,0.055,,0.038,,0.042,,0.045,,0.036,
08NM173,1,1,1999,25,0.031,,0.036,,0.060,,0.232,,1.090,,0.251,,0.120,,0.053,,0.041,,0.041,,0.045,,0.035,
08NM173,1,1,1999,26,0.031,,0.035,,0.057,,0.261,,1.090,,0.228,,0.117,,0.050,,0.042,,0.039,,0.045,,0.033,
08NM173,1,1,1999,27,0.031,,0.033,,0.052,,0.253,,0.947,,0.207,,0.114,,0.051,,0.042,,0.039,,0.044,,0.023,
08NM173,1,1,1999,28,0.031,,0.033,,0.049,,0.224,,0.872,,0.197,,0.111,,0.051,,0.042,,0.040,,0.045,,0.039,
08NM173,1,1,1999,29,0.031,,,,0.047,,0.229,,0.809,,0.192,,0.110,,0.050,,0.041,,0.041,,0.045,,0.037,
08NM173,1,1,1999,30,0.031,,,,0.044,,0.264,,0.742,,0.185,,0.108,,0.057,,0.040,,0.042,,0.046,,0.034,
08NM173,1,1,1999,31,0.031,,,,0.043,,,,0.709,,,,0.105,,0.061,,,,0.046,,,,0.032,
08NM173,1,1,2000,1,0.031,,0.032,,0.031,,0.048,,0.147,,0.132,,0.063,,0.042,,0.054,,0.023,,0.028,,0.023,
08NM173,1,1,2000,2,0.031,,0.034,,0.031,,0.059,,0.151,,0.136,,0.062,,0.040,,0.040,,0.023,,0.028,,0.024,
08NM173,1,1,2000,3,0.031,,0.033,,0.031,,0.060,,0.159,,0.136,,0.065,,0.040,,0.054,,0.024,,0.028,,0.024,
08NM173,1,1,2000,4,0.032,,0.030,,0.030,,0.060,,0.158,,0.123,,0.101,,0.041,,0.041,,0.024,,0.029,,0.024,
08NM173,1,1,2000,5,0.032,,0.034,,0.030,,0.060,,0.157,,0.117,,0.095,,0.049,,0.036,,0.024,,0.028,,0.024,
08NM173,1,1,2000,6,0.032,,0.033,,0.030,,0.054,,0.152,,0.115,,0.086,,0.041,,0.034,,0.025,,0.027,,0.024,
08NM173,1,1,2000,7,0.033,,0.033,,0.029,,0.053,,0.147,,0.113,,0.080,,0.038,,0.032,,0.025,,0.027,,0.024,
08NM173,1,1,2000,8,0.033,,0.033,,0.032,,0.055,,0.145,,0.111,,0.075,,0.034,,0.033,,0.025,,0.026,,0.024,
08NM173,1,1,2000,9,0.033,,0.032,,0.031,,0.061,,0.165,,0.107,,0.074,,0.033,,0.038,,0.026,,0.026,,0.024,
08NM173,1,1,2000,10,0.033,,0.032,,0.031,,0.069,,0.201,,0.135,,0.072,,0.032,,0.041,,0.025,,0.025,,0.025,
08NM173,1,1,2000,11,0.033,,0.032,,0.030,,0.073,,0.194,,0.133,,0.068,,0.031,,0.036,,0.024,,0.022,,0.025,
08NM173,1,1,2000,12,0.032,,0.032,,0.030,,0.080,,0.191,,0.153,,0.062,,0.031,,0.034,,0.024,,0.027,,0.024,
08NM173,1,1,2000,13,0.032,,0.031,,0.031,,0.090,,0.188,,0.140,,0.062,,0.030,,0.031,,0.023,,0.026,,0.024,
08NM173,1,1,2000,14,0.032,,0.028,,0.033,,0.095,,0.184,,0.127,,0.059,,0.029,,0.029,,0.023,,0.024,,0.023,
08NM173,1,1,2000,15,0.032,,0.031,,0.032,,0.086,,0.184,,0.123,,0.057,,0.031,,0.028,,0.025,,0.024,,0.023,
08NM173,1,1,2000,16,0.032,,0.029,,0.031,,0.086,,0.187,,0.114,,0.055,,0.032,,0.028,,0.026,,0.019,,0.023,
08NM173,1,1,2000,17,0.032,,0.026,,0.030,,0.086,,0.189,,0.108,,0.053,,0.031,,0.026,,0.030,,0.025,,0.023,
08NM173,1,1,2000,18,0.032,,0.025,,0.030,,0.091,,0.191,,0.109,,0.050,,0.029,,0.026,,0.027,,0.024,,0.023,
08NM173,1,1,2000,19,0.032,,0.027,,0.031,,0.104,,0.195,,0.108,,0.046,,0.035,,0.026,,0.025,,0.023,,0.023,
08NM173,1,1,2000,20,0.032,,0.028,,0.031,,0.111,,0.194,,0.099,,0.052,,0.032,,0.027,,0.025,,0.024,,0.023,
08NM173,1,1,2000,21,0.032,,0.029,,0.032,,0.115,,0.192,,0.092,,0.057,,0.030,,0.027,,0.026,,0.022,,0.023,
08NM173,1,1,2000,22,0.032,,0.031,,0.035,,0.118,,0.190,,0.089,,0.057,,0.028,,0.027,,0.024,,0.021,,0.023,
08NM173,1,1,2000,23,0.032,,0.033,,0.036,,0.118,,0.179,,0.086,,0.097,,0.028,,0.027,,0.024,,0.021,,0.023,
08NM173,1,1,2000,24,0.032,,0.032,,0.035,,0.117,,0.163,,0.087,,0.071,,0.027,,0.028,,0.024,,0.022,,0.023,
08NM173,1,1,2000,25,0.032,,0.032,,0.036,,0.114,,0.154,,0.083,,0.062,,0.026,,0.028,,0.024,,0.022,,0.023,
08NM173,1,1,2000,26,0.032,,0.032,,0.037,,0.113,,0.152,,0.079,,0.059,,0.025,,0.026,,0.023,,0.022,,0.023,
08NM173,1,1,2000,27,0.032,,0.032,,0.038,,0.116,,0.158,,0.074,,0.058,,0.024,,0.026,,0.024,,0.023,,0.024,
08NM173,1,1,2000,28,0.032,,0.032,,0.040,,0.152,,0.147,,0.071,,0.058,,0.024,,0.026,,0.033,,0.023,,0.024,
08NM173,1,1,2000,29,0.032,,0.031,,0.041,,0.144,,0.147,,0.068,,0.056,,0.026,,0.027,,0.034,,0.023,,0.024,
08NM173,1,1,2000,30,0.032,,,,0.040,,0.141,,0.141,,0.066,,0.051,,0.028,,0.026,,0.029,,0.023,,0.024,
08NM173,1,1,2000,31,0.032,,,,0.041,,,,0.140,,,,0.046,,0.031,,,,0.028,,,,0.024,
08NM173,1,1,2001,1,0.024,,0.014,B,0.013,B,0.028,,0.065,,0.054,,0.034,,0.021,,0.010,,0.011,,0.019,,0.017,
08NM173,1,1,2001,2,0.024,,0.014,B,0.013,B,0.027,,0.060,,0.053,,0.031,,0.020,,0.010,,0.011,,0.018,,0.017,
08NM173,1,1,2001,3,0.020,B,0.014,B,0.013,B,0.027,,0.060,,0.052,,0.029,,0.025,,0.009,,0.011,,0.018,,0.017,
08NM173,1,1,2001,4,0.018,B,0.014,B,0.013,B,0.026,,0.061,,0.055,,0.027,,0.027,,0.010,,0.011,,0.017,,0.017,
08NM173,1,1,2001,5,0.016,B,0.014,B,0.013,B,0.029,,0.063,,0.063,,0.026,,0.020,,0.010,,0.011,,0.017,,0.017,
08NM173,1,1,2001,6,0.014,B,0.014,B,0.013,B,0.028,,0.065,,0.063,,0.024,,0.021,,0.009,,0.012,,0.016,,0.017,
08NM173,1,1,2001,7,0.014,B,0.014,B,0.013,B,0.028,,0.067,,0.059,,0.024,,0.018,,0.009,,0.012,,0.015,,0.018,
08NM173,1,1,2001,8,0.014,B,0.014,B,0.012,B,0.027,,0.069,,0.057,,0.023,,0.016,,0.008,,0.012,,0.015,,0.018,
08NM173,1,1,2001,9,0.014,B,0.014,B,0.012,B,0.026,,0.072,,0.056,,0.021,,0.016,,0.008,,0.011,,0.015,,0.018,
08NM173,1,1,2001,10,0.014,B,0.014,B,0.014,B,0.026,,0.074,,0.054,,0.019,,0.015,,0.009,,0.012,,0.014,,0.017,
08NM173,1,1,2001,11,0.014,B,0.015,B,0.015,B,0.025,,0.075,,0.059,,0.017,,0.014,,0.009,,0.012,,0.015,,0.017,
08NM173,1,1,2001,12,0.014,B,0.015,B,0.016,B,0.026,,0.076,,0.064,,0.018,,0.014,,0.010,,0.017,,0.016,,0.015,
08NM173,1,1,2001,13,0.014,B,0.015,B,0.018,B,0.028,,0.078,,0.058,,0.025,,0.013,,0.009,,0.015,,0.017,,0.019,
08NM173,1,1,2001,14,0.015,B,0.015,B,0.020,B,0.029,,0.082,,0.052,,0.023,,0.012,,0.009,,0.014,,0.023,,0.018,
08NM173,1,1,2001,15,0.015,B,0.015,B,0.022,,0.030,,0.089,,0.050,,0.020,,0.012,,0.008,,0.014,,0.023,,0.019,
08NM173,1,1,2001,16,0.015,B,0.015,B,0.024,,0.035,,0.094,,0.047,,0.023,,0.011,,0.008,,0.013,,0.024,,0.019,
08NM173,1,1,2001,17,0.015,B,0.015,B,0.024,,0.042,,0.089,,0.047,,0.037,,0.010,,0.008,,0.013,,0.021,,0.019,
08NM173,1,1,2001,18,0.015,B,0.015,B,0.025,,0.045,,0.087,,0.045,,0.031,,0.009,,0.008,,0.015,,0.016,,0.019,
08NM173,1,1,2001,19,0.015,B,0.015,B,0.025,,0.042,,0.083,,0.044,,0.025,,0.010,,0.008,,0.019,,0.019,,0.018,
08NM173,1,1,2001,20,0.015,B,0.015,B,0.026,,0.040,,0.080,,0.042,,0.023,,0.010,,0.009,,0.019,,0.020,,0.018,
08NM173,1,1,2001,21,0.014,B,0.015,B,0.026,,0.041,,0.077,,0.039,,0.024,,0.011,,0.010,,0.017,,0.021,,0.018,
08NM173,1,1,2001,22,0.014,B,0.015,B,0.026,,0.041,,0.075,,0.039,,0.054,,0.015,,0.010,,0.020,,0.025,,0.018,
08NM173,1,1,2001,23,0.014,B,0.015,B,0.026,,0.043,,0.071,,0.037,,0.049,,0.025,,0.008,,0.020,,0.025,,0.018,
08NM173,1,1,2001,24,0.014,B,0.013,B,0.028,,0.044,,0.068,,0.037,,0.032,,0.017,,0.009,,0.017,,0.020,,0.018,
08NM173,1,1,2001,25,0.014,B,0.013,B,0.029,,0.049,,0.064,,0.037,,0.029,,0.015,,0.009,,0.016,,0.018,,0.018,
08NM173,1,1,2001,26,0.014,B,0.013,B,0.030,,0.056,,0.061,,0.037,,0.026,,0.013,,0.016,,0.016,,0.018,,0.018,
08NM173,1,1,2001,27,0.014,B,0.013,B,0.030,,0.067,,0.060,,0.045,,0.020,,0.013,,0.015,,0.015,,0.016,,0.018,
08NM173,1,1,2001,28,0.014,B,0.013,B,0.030,,0.085,,0.065,,0.048,,0.021,,0.012,,0.013,,0.014,,0.011,,0.018,
08NM173,1,1,2001,29,0.014,B,,,0.029,,0.085,,0.063,,0.041,,0.023,,0.012,,0.012,,0.015,,0.018,,0.018,
08NM173,1,1,2001,30,0.014,B,,,0.028,,0.077,,0.056,,0.037,,0.022,,0.011,,0.012,,0.016,,0.017,,0.018,
08NM173,1,1,2001,31,0.014,B,,,0.028,,,,0.054,,,,0.023,,0.010,,,,0.021,,,,0.019,
08NM173,1,1,2002,1,0.019,,0.014,,0.011,B,0.031,,0.143,,0.282,,0.074,,0.025,,0.012,,0.010,,0.012,,0.012,
08NM173,1,1,2002,2,0.019,,0.014,,0.012,B,0.026,,0.148,,0.253,,0.071,,0.025,,0.014,,0.011,,0.011,,0.013,
08NM173,1,1,2002,3,0.019,,0.014,,0.012,B,0.027,,0.162,,0.233,,0.072,,0.023,,0.014,,0.012,,0.011,,0.013,
08NM173,1,1,2002,4,0.019,,0.014,,0.011,B,0.031,,0.156,,0.216,,0.070,,0.025,,0.013,,0.012,,0.011,,0.014,
08NM173,1,1,2002,5,0.020,,0.014,,0.013,B,0.037,,0.151,,0.200,,0.070,,0.030,,0.013,,0.013,,0.011,,0.014,
08NM173,1,1,2002,6,0.020,,0.014,,0.013,B,0.042,,0.144,,0.191,,0.066,,0.034,,0.013,,0.012,,0.013,,0.014,
08NM173,1,1,2002,7,0.022,,0.014,,0.013,B,0.044,,0.134,,0.184,,0.065,,0.031,,0.014,,0.012,,0.015,,0.014,
08NM173,1,1,2002,8,0.031,,0.014,,0.013,B,0.038,,0.125,,0.179,,0.078,,0.024,,0.012,,0.012,,0.016,,0.014,
08NM173,1,1,2002,9,0.030,,0.014,,0.014,B,0.036,,0.121,,0.172,,0.065,,0.021,,0.014,,0.011,,0.017,,0.014,
08NM173,1,1,2002,10,0.027,,0.014,,0.016,B,0.042,,0.118,,0.165,,0.059,,0.019,,0.013,,0.011,,0.017,,0.014,
08NM173,1,1,2002,11,0.024,,0.014,,0.016,B,0.049,,0.116,,0.158,,0.055,,0.018,,0.012,,0.013,,0.017,,0.013,
08NM173,1,1,2002,12,0.023,,0.014,,0.016,B,0.052,,0.122,,0.148,,0.053,,0.017,,0.011,,0.013,,0.026,,0.015,
08NM173,1,1,2002,13,0.022,,0.014,,0.016,B,0.077,,0.142,,0.140,,0.049,,0.017,,0.010,,0.014,,0.024,,0.015,
08NM173,1,1,2002,14,0.018,,0.014,,0.016,B,0.087,,0.170,,0.131,,0.048,,0.016,,0.011,,0.014,,0.019,,0.019,
08NM173,1,1,2002,15,0.016,,0.014,,0.016,B,0.073,,0.180,,0.126,,0.044,,0.016,,0.011,,0.014,,0.017,,0.027,
08NM173,1,1,2002,16,0.015,,0.014,,0.016,B,0.063,,0.185,,0.119,,0.043,,0.017,,0.012,,0.014,,0.016,,0.022,
08NM173,1,1,2002,17,0.016,,0.014,,0.016,B,0.054,,0.199,,0.117,,0.041,,0.017,,0.009,,0.015,,0.016,,0.018,
08NM173,1,1,2002,18,0.015,,0.014,,0.016,B,0.052,,0.223,,0.124,,0.039,,0.017,,0.012,,0.015,,0.016,,0.017,
08NM173,1,1,2002,19,0.015,,0.014,,0.016,B,0.054,,0.247,,0.121,,0.037,,0.016,,0.008,,0.013,,0.017,,0.017,
08NM173,1,1,2002,20,0.015,,0.014,,0.016,B,0.061,,0.361,,0.111,,0.035,,0.017,,0.011,,0.014,,0.019,,0.016,
08NM173,1,1,2002,21,0.015,,0.014,B,0.016,B,0.073,,0.601,,0.106,,0.033,,0.017,,0.010,,0.014,,0.019,,0.013,
08NM173,1,1,2002,22,0.015,,0.013,B,0.017,B,0.088,,0.600,,0.100,,0.032,,0.017,,0.010,,0.014,,0.018,,0.015,
08NM173,1,1,2002,23,0.015,,0.012,B,0.018,,0.090,,0.555,,0.095,,0.030,,0.014,,0.010,,0.014,,0.017,,0.016,
08NM173,1,1,2002,24,0.015,,0.012,B,0.018,,0.078,,0.491,,0.091,,0.031,,0.014,,0.010,,0.013,,0.016,,0.016,
08NM173,1,1,2002,25,0.015,,0.012,B,0.020,,0.072,,0.446,,0.086,,0.029,,0.024,,0.010,,0.013,,0.015,,0.016,
08NM173,1,1,2002,26,0.015,,0.012,B,0.022,,0.074,,0.429,,0.081,,0.028,,0.023,,0.011,,0.013,,0.012,,0.016,
08NM173,1,1,2002,27,0.015,,0.012,B,0.021,,0.074,,0.412,,0.082,,0.026,,0.019,,0.013,,0.014,,0.013,,0.016,
08NM173,1,1,2002,28,0.015,,0.012,B,0.020,,0.085,,0.431,,0.095,,0.025,,0.016,,0.012,,0.014,,0.013,,0.016,
08NM173,1,1,2002,29,0.014,,,,0.022,,0.104,,0.395,,0.085,,0.024,,0.014,,0.017,,0.013,,0.014,,0.016,
08NM173,1,1,2002,30,0.014,,,,0.023,,0.127,,0.344,,0.077,,0.026,,0.013,,0.017,,0.011,,0.012,,0.016,
08NM173,1,1,2002,31,0.014,,,,0.027,,,,0.309,,,,0.026,,0.013,,,,0.011,,,,0.015,
08NM173,1,1,2003,1,0.016,,0.017,,0.019,,0.050,,0.069,,0.055,,0.029,,0.004,,0.001,,0.005,,0.012,,0.012,
08NM173,1,1,2003,2,0.016,,0.017,,0.020,,0.045,,0.069,,0.051,,0.026,,0.004,,0.001,,0.005,,0.012,,0.011,
08NM173,1,1,2003,3,0.016,,0.017,,0.021,,0.034,,0.071,,0.050,,0.023,,0.004,,0.001,,0.005,,0.011,,0.011,
08NM173,1,1,2003,4,0.016,,0.017,,0.020,,0.034,,0.076,,0.049,,0.023,,0.004,,0.001,,0.005,,0.010,,0.011,
08NM173,1,1,2003,5,0.016,,0.016,,0.020,,0.029,,0.081,,0.046,,0.022,,0.004,,0.001,,0.005,,0.010,,0.011,
08NM173,1,1,2003,6,0.016,,0.017,,0.020,,0.029,,0.088,,0.046,,0.022,,0.005,,0.001,,0.005,,0.009,,0.011,
08NM173,1,1,2003,7,0.016,,0.018,,0.020,,0.029,,0.088,,0.044,,0.022,,0.011,,0.001,,0.007,,0.008,,0.011,
08NM173,1,1,2003,8,0.016,,0.018,,0.020,,0.037,,0.086,,0.042,,0.021,,0.010,,0.001,,0.008,,0.008,,0.011,
08NM173,1,1,2003,9,0.013,,0.017,,0.020,,0.050,,0.088,,0.050,,0.020,,0.007,,0.002,,0.009,,0.009,,0.011,
08NM173,1,1,2003,10,0.015,,0.017,,0.021,,0.045,,0.090,,0.054,,0.018,,0.006,,0.002,,0.009,,0.009,,0.011,
08NM173,1,1,2003,11,0.015,,0.017,,0.022,,0.050,,0.087,,0.048,,0.017,,0.005,,0.003,,0.009,,0.012,,0.011,
08NM173,1,1,2003,12,0.015,,0.017,,0.025,,0.065,,0.081,,0.045,,0.017,,0.004,,0.004,,0.010,,0.012,,0.011,
08NM173,1,1,2003,13,0.015,,0.017,,0.027,,0.078,,0.080,,0.056,,0.015,,0.003,,0.004,,0.011,,0.012,,0.011,
08NM173,1,1,2003,14,0.015,,0.017,,0.029,,0.069,,0.083,,0.051,,0.014,,0.005,,0.005,,0.012,,0.012,,0.011,
08NM173,1,1,2003,15,0.014,,0.018,,0.031,,0.059,,0.079,,0.043,,0.014,,0.002,,0.005,,0.011,,0.012,,0.011,
08NM173,1,1,2003,16,0.015,,0.018,,0.030,,0.052,,0.079,,0.040,,0.014,,0.002,,0.006,,0.018,,0.012,,0.011,
08NM173,1,1,2003,17,0.015,,0.018,,0.029,,0.052,,0.078,,0.036,,0.014,,0.002,,0.006,,0.022,,0.013,,0.011,
08NM173,1,1,2003,18,0.015,,0.018,,0.029,,0.050,,0.078,,0.036,,0.013,,0.002,,0.006,,0.019,,0.015,,0.011,
08NM173,1,1,2003,19,0.015,,0.018,,0.028,,0.047,,0.072,,0.040,,0.013,,0.002,,0.011,,0.015,,0.021,,0.011,
08NM173,1,1,2003,20,0.016,,0.018,,0.031,,0.049,,0.071,,0.042,,0.012,,0.002,,0.009,,0.030,,0.014,,0.011,
08NM173,1,1,2003,21,0.016,,0.017,,0.034,,0.052,,0.072,,0.042,,0.011,,0.002,,0.007,,0.052,,0.012,,0.011,
08NM173,1,1,2003,22,0.016,,0.017,,0.039,,0.056,,0.072,,0.041,,0.010,,0.002,,0.006,,0.024,,0.012,,0.011,
08NM173,1,1,2003,23,0.016,,0.017,,0.040,,0.064,,0.071,,0.035,,0.009,,0.002,,0.005,,0.018,,0.012,,0.011,
08NM173,1,1,2003,24,0.016,,0.017,,0.030,,0.069,,0.067,,0.036,,0.008,,0.002,,0.005,,0.015,,0.012,,0.011,
08NM173,1,1,2003,25,0.017,,0.017,,0.033,,0.090,,0.065,,0.035,,0.009,,0.002,,0.005,,0.016,,0.012,,0.011,
08NM173,1,1,2003,26,0.017,,0.017,,0.032,,0.076,,0.063,,0.032,,0.008,,0.002,,0.005,,0.014,,0.012,,0.011,
08NM173,1,1,2003,27,0.018,,0.018,,0.032,,0.067,,0.063,,0.031,,0.008,,0.002,,0.005,,0.014,,0.012,,0.011,
08NM173,1,1,2003,28,0.018,,0.019,,0.030,,0.067,,0.058,,0.029,,0.008,,0.002,,0.005,,0.014,,0.012,,0.011,
08NM173,1,1,2003,29,0.018,,,,0.034,,0.067,,0.056,,0.029,,0.006,,0.002,,0.005,,0.018,,0.012,,0.011,
08NM173,1,1,2003,30,0.018,,,,0.042,,0.068,,0.054,,0.029,,0.006,,0.001,,0.005,,0.013,,0.012,,0.011,
08NM173,1,1,2003,31,0.017,,,,0.051,,,,0.060,,,,0.005,,0.001,,,,0.011,,,,0.011,
08NM173,1,1,2004,1,0.011,,0.012,,0.014,,0.036,,0.257,,0.121,,0.054,,0.016,,0.015,,0.016,,0.021,,0.025,
08NM173,1,1,2004,2,0.011,,0.012,,0.013,,0.035,,0.304,,0.112,,0.049,,0.014,,0.016,,0.017,,0.022,,0.025,
08NM173,1,1,2004,3,0.011,,0.012,,0.014,,0.038,,0.348,,0.102,,0.046,,0.014,,0.018,,0.017,,0.017,,0.025,
08NM173,1,1,2004,4,0.011,,0.012,,0.014,,0.043,,0.355,,0.098,,0.046,,0.018,,0.016,,0.017,,0.017,,0.025,
08NM173,1,1,2004,5,0.011,,0.012,,0.014,,0.046,,0.323,,0.101,,0.045,,0.044,,0.015,,0.017,,0.020,,0.026,
08NM173,1,1,2004,6,0.011,,0.012,,0.014,,0.047,,0.264,,0.098,,0.044,,0.034,,0.014,,0.017,,0.025,,0.014,
08NM173,1,1,2004,7,0.011,,0.012,,0.014,,0.047,,0.244,,0.101,,0.044,,0.034,,0.014,,0.017,,0.039,,0.024,
08NM173,1,1,2004,8,0.011,,0.012,,0.016,,0.048,,0.246,,0.095,,0.047,,0.028,,0.014,,0.018,,0.036,,0.025,
08NM173,1,1,2004,9,0.011,,0.012,,0.017,,0.050,,0.226,,0.089,,0.049,,0.023,,0.013,,0.018,,0.031,,0.025,
08NM173,1,1,2004,10,0.011,,0.012,,0.019,,0.051,,0.207,,0.127,,0.050,,0.020,,0.012,,0.018,,0.030,,0.025,
08NM173,1,1,2004,11,0.012,,0.012,,0.017,,0.056,,0.193,,0.123,,0.045,,0.017,,0.021,,0.018,,0.029,,0.025,
08NM173,1,1,2004,12,0.012,,0.012,,0.020,,0.065,,0.179,,0.111,,0.040,,0.015,,0.018,,0.018,,0.028,,0.021,
08NM173,1,1,2004,13,0.012,,0.012,,0.019,,0.081,,0.170,,0.104,,0.038,,0.015,,0.016,,0.018,,0.027,,0.021,
08NM173,1,1,2004,14,0.012,,0.012,,0.019,,0.106,,0.160,,0.095,,0.037,,0.014,,0.019,,0.018,,0.027,,0.021,
08NM173,1,1,2004,15,0.012,,0.013,,0.022,,0.112,,0.150,,0.092,,0.036,,0.013,,0.021,,0.018,,0.026,,0.022,
08NM173,1,1,2004,16,0.012,,0.013,,0.023,,0.101,,0.145,,0.089,,0.034,,0.013,,0.028,,0.018,,0.026,,0.022,
08NM173,1,1,2004,17,0.012,,0.013,,0.029,,0.096,,0.138,,0.083,,0.031,,0.018,,0.028,,0.020,,0.023,,0.023,
08NM173,1,1,2004,18,0.012,,0.013,,0.027,,0.095,,0.130,,0.077,,0.030,,0.023,,0.040,,0.028,,0.022,,0.023,
08NM173,1,1,2004,19,0.012,,0.014,,0.025,,0.094,,0.125,,0.074,,0.031,,0.017,,0.045,,0.030,,0.022,,0.024,
08NM173,1,1,2004,20,0.012,,0.014,,0.022,,0.104,,0.122,,0.071,,0.028,,0.013,,0.037,,0.033,,0.023,,0.024,
08NM173,1,1,2004,21,0.011,,0.018,,0.021,,0.123,,0.131,,0.069,,0.025,,0.017,,0.028,,0.029,,0.023,,0.024,
08NM173,1,1,2004,22,0.011,,0.014,,0.024,,0.125,,0.143,,0.067,,0.025,,0.037,,0.023,,0.027,,0.024,,0.024,
